Notes,1oz
Notes,1oz
Notes,1oz
Killer's knife,1lb
Spare Controls,200g
Gnome Royal Seal,20g
Narnode's Orders,20g
Monkey Dentures,200g
Enchanted Bar,4lb
Eye of Gnome,7g
Monkey Magic,7g
Monkey Nuts,7g
Monkey Bar,150g
Banana Stew,250g
Monkey Wrench,21lb
M'Amulet Mould,7g
M'Speak Amulet,3lb
M'Speak Amulet,3lb
Monkey Talisman,3oz
Ninja Monkey Greegree,3oz
Ninja Monkey Greegree,3oz
Gorilla Greegree,3oz
Bearded Gorilla Greegree,3oz
Ancient Gorilla Greegree,3oz
Zombie Monkey Greegree,3oz
Zombie Monkey Greegree,3oz
Karamjan Monkey Greegree,3oz
Monkey,15kg
Monkey skull,500g
10th Squad Sigil,85g
Monkey bones,500g
Monkey bones,500g
Monkey bones,500g
Monkey bones,800g
Monkey bones,800g
Monkey bones,500g
Monkey bones,500g
Bones,500g
Mysterious note,10g
Mysterious note,10g
Mysterious note,10g
Scrawled note,10g
Translated note,10g
Book of Spyology,18oz
Brush,2oz
Juice-coated brush,2oz
Handkerchief,1oz
Kruk's paw,500g
Kruk Monkey Greegree,3oz
Satchel,150g
Satchel,300g
Zenyte shard,1oz
Zenyte bracelet,250g
Zenyte necklace,10g
Zenyte ring,6g
Zenyte amulet,10g
Tormented bracelet,250g
Tormented bracelet (or),250g
Necklace of Anguish,10g
Necklace of Anguish (or),10g
Ring of suffering,6g
Ring of suffering (r),6g
Ring of suffering (i),6g
Ring of suffering (ri),6g
Amulet of torture,10g
Amulet of torture (or),10g
Monkey,10g
Nieve,1g
Elysian spirit shield,200g
Charged onyx,2g
Deconstructed onyx,2g
Royal seed pod,5g
Bronze Key,10g
Combat Scarred Key,10g
Combat Scratched Key,10g
Combat Damaged Key,10g
Child's Blanket,2lb
Safety guarantee,300g
White Pearl,750g
White Pearl seed,25g
Half a rock,1250g
Corpse of woman,1000g
Asleif's necklace,100g
Mud,30g
Muddy rock,1000g
Pole,10g
Broken pole,10g
Rope,5g
Pole,10g
Bearhead,1lb
Silver necklace,10g
Silver necklace,10g
Silver cup,70g
Silver cup,70g
Silver bottle,90g
Silver bottle,90g
Silver book,8oz
Silver book,8oz
Silver needle,1g
Silver needle,1g
Silver pot,2lb
Silver pot,2lb
Criminal's thread,2g
Criminal's thread,2g
Criminal's thread,2g
Flypaper,10g
Pungent pot,2lb
Criminal's dagger,1lb
Criminal's dagger,1lb
Killer's print,10g
Anna's print,10g
Bob's print,10g
Carol's print,10g
David's print,10g
Elizabeth's print,10g
Frank's print,10g
Unknown print,10g
Bucket of Rubble,2500g
Bucket of Rubble,2500g
Bucket of Rubble,2500g
Plaster fragment,1kg
Dusty scroll,20g
Crate,10kg
Temple Library Key,10g
The Sleeping Seven,10g
Histories of the Hallowland,18oz
Modern day Morytania,18oz
Rod Dust,50g
Silvthrill Rod,1g
Silvthrill Rod,1g
Rod of Ivandis (10),1g
Rod of Ivandis (9),1g
Rod of Ivandis (8),1g
Rod of Ivandis (7),1g
Rod of Ivandis (6),1g
Rod of Ivandis (5),1g
Rod of Ivandis (4),1g
Rod of Ivandis (3),1g
Rod of Ivandis (2),1g
Rod of Ivandis (1),1g
Rod Mould,50g
Silver dust,150g
Guthix balance (unf),35g
Guthix balance (unf),35g
Guthix balance (unf),35g
Guthix balance (unf),35g
Guthix Balance(4),35g
Guthix Balance(3),35g
Guthix Balance(2),35g
Guthix Balance(1),35g
Gadderhammer,4lb
Daeyalt ore,5lb
Message,20g
Vyrewatch top,2lb
Vyrewatch legs,2lb
Vyrewatch shoes,2lb
Citizen top,2lb
Citizen trousers,2lb
Citizen shoes,2lb
Castle sketch 1,20g
Castle sketch 2,20g
Castle sketch 3,20g
Message,1g
Blood tithe pouch,1g
Large ornate key,2kg
Haemalchemy Volume 1,2kg
Sealed message,1g
Door key,55g
Ladder top,1g
Tome of Experience (3),1kg
Tome of Experience (2),1kg
Tome of Experience (1),1kg
Bucket of water,3kg
Bucket,1kg
Useless key,55g
Useless key,55g
Ivandis Flail,1g
Drakan's Medallion,10g
Mysterious herb,7g
Mysterious meat,7g
Mysterious crushed meat,7g
Vial of blood,20g
Unfinished blood potion,20g
Blood potion,20g
Unfinished potion,20g
Potion,20g
Old Notes,3g
Old Diary,18oz
Flaygian's Notes,3g
Chain,8lb
Emerald sickle (b),56oz
Enchanted emerald sickle (b),56oz
Tome of Experience,1kg
Haemalchemy Volume 2,2kg
Vyre noble top (unscented),2lb
Vyre noble legs (unscented),2lb
Vyre noble shoes (unscented),2lb
Vyre noble top,2lb
Vyre noble legs,2lb
Vyre noble shoes,2lb
Old Note,3g
Tatty Note,3g
Journal page,3g
Ancient armour,17lb
Tome of Experience,1kg
Blisterwood Logs,2kg
Ruby sickle (b),56oz
Enchanted ruby sickle (b),56oz
Blisterwood Sickle,56oz
Blisterwood Flail,1g
Goutweedy lump,100g
Hardy gout tubers,100g
Farming manual,500g
Dragon chainbody,15lb
Dragon med helm,3lb
Coins,20lb
Abyssal whip,1lb
Shark,650g
Goutweed,7g
Dragon platelegs,20lb
Hardy gout tuber,100g
Rake handle,1lb
Rake head,2lb
Druid pouch,10g
Druid pouch,100g
Rotten food,1lb
Silver sickle,56oz
Silver sickle (b),56oz
Washing bowl,1lb
Mirror,8oz
Journal,18oz
Druidic spell,20g
A used spell,20g
Mort Myre Fungus,10g
Mort Myre stem,10g
Mort Myre pear,4oz
Sickle mould,1lb
Astronomy book,3g
Goblin kitchen key,10g
Lens mould,1kg
Observatory lens,3g
Glassblowing book,3g
Damp planks,200g
Crude carving,50g
Cruder carving,50g
Sven's last map,10g
Windswept logs,50g
Parchment,1lb
Brine sabre,4lb
Key,1g
Key,1g
Key,1g
Key,1g
Key,1g
Rotten barrel,1g
Rotten barrel,1g
Rope,1g
Bowl of hot water,2lb
Cup of water,50g
Cup of hot water,50g
Ruined Herb Tea,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Herb Tea Mix,50g
Blunt axe,3lb
Herbal Tincture,150g
Guthix Rest(4),50g
Guthix Rest(3),50g
Guthix Rest(2),50g
Guthix Rest(1),50g
Stodgy Mattress,10kg
Comfy Mattress,15kg
Iron oxide,1kg
Animate Rock scroll,10g
Broken vane part,1g
Directionals,1g
Broken vane part,1g
Ornament,1g
Broken vane part,1g
Weathervane Pillar,1g
Weather report,30g
Airtight Pot,21oz
Unfired Pot lid,7oz
Pot lid,7oz
Breathing Salts,1g
Chicken Cage,1kg
Sharpened Axe,3lb
Red Mahogany Log,3lb
Steel Key Ring,1g
Antique Lamp,100g
Penguin bongos,2kg
Cowbells,2kg
Clockwork book,1kg
Clockwork suit,2kg
Clockwork suit,2kg
Mission report,1g
Mission report,1g
Mission report,1g
KGP ID card,1g
Karamjan rum,2lb
Chest key,10g
Pirate message,20g
Casket,5kg
Blindweed Seed,1g
Blindweed,7g
Bucket of water,3kg
Wrench,5g
Holy Wrench,5g
Sluglings,3kg
Karamthulhu,1g
Karamthulhu,1g
Fever Spider Body,800g
Unsanitary Swill,7g
Slayer Gloves,8oz
Rusty Scimitar,5lb
Gunpowder,1g
Fuse,7g
Canister,5g
Cannon Ball,20kg
Ramrod,2kg
Repair Plank,20g
Stripy Pirate shirt,1kg
Pirate Bandana,1kg
Pirate Boots,4kg
Pirate Leggings,1kg
Stripy Pirate shirt,1kg
Pirate Bandana,1kg
Pirate Leggings,1kg
Stripy Pirate shirt,1kg
Pirate Bandana,1kg
Pirate Leggings,1kg
Stripy Pirate shirt,1kg
Pirate Bandana,1kg
Pirate Leggings,1kg
Lucky Cutlass,4lb
Harry's Cutlass,4lb
Rapier,4lb
Plunder,5g
Book o' Piracy,1g
Cannon Barrel,32kg
Broken Cannon,32kg
Cannon balls,5g
Repair plank,5g
Canister,5g
Tacks,5g
Rope,3lb
Tinderbox,35g
Braindeath 'rum',2lb
Fuse,7g
Keg,1g
Prayer book,100g
Barrelchest anchor,30kg
Barrelchest anchor,30kg
Blessed lamp,100g
Prayer book,50g
Wooden cat,30g
Cranial clamp,10g
Brain tongs,20g
Bell jar,1kg
Wolf whistle,1g
Shipping order,1g
Keg,12kg
Crate part,2kg
Skull staple,1g
Golden key,10g
Iron key,10g
Golden tinderbox,35g
Golden candle,1oz
Golden pot,1lb
Golden hammer,2lb
Golden feather,2g
Golden needle,1g
Wolfbane,1lb
Murky water,3kg
Blessed water,3kg
Bronze Key,10g
Wig,1lb
Wig,10g
Key print,10g
Paste,15g
Jug of vinegar,1kg
Pot of vinegar,3lb
Goblin skull,3g
Bone in vinegar,3lb
Goblin skull,3g
Bear ribs,3g
Bone in vinegar,3lb
Bear ribs,3g
Ram skull,3g
Bone in vinegar,3lb
Ram skull,2lb
Unicorn bone,3g
Bone in vinegar,3lb
Unicorn bone,2lb
Giant rat bone,3g
Bone in vinegar,3lb
Giant rat bone,3g
Giant Bat wing,2lb
Bone in vinegar,3lb
Giant bat wing,2lb
Wolf bone,2lb
Bone in vinegar,3lb
Wolf bone,2lb
Bat wing,2lb
Bone in vinegar,3lb
Bat wing,2lb
Rat bone,3g
Bone in vinegar,3lb
Rat bone,3g
Baby dragon bone,2lb
Bone in vinegar,3lb
Baby dragon bone,2lb
Ogre ribs,2lb
Bone in vinegar,3lb
Ogre ribs,2lb
Jogre bone,2lb
Bone in vinegar,3lb
Jogre bone,2lb
Zogre bone,2lb
Bone in vinegar,3lb
Zogre bone,2lb
Mogre bone,2lb
Bone in vinegar,3lb
Mogre bone,2lb
Monkey Paw,3g
Bone in vinegar,3lb
Monkey Paw,3g
Dagannoth ribs,2lb
Bone in vinegar,3lb
Dagannoth ribs,2lb
Snake spine,2lb
Bone in vinegar,3lb
Snake spine,2lb
Zombie bone,2lb
Bone in vinegar,3lb
Zombie bone,2lb
Werewolf bone,2lb
Bone in vinegar,3lb
Werewolf bone,2lb
Moss giant bone,3g
Bone in vinegar,2lb
Moss giant bone,3g
Fire giant bone,2lb
Bone in vinegar,3lb
Fire giant bone,2lb
Ice giant ribs,2lb
Bone in vinegar,3lb
Ice giant ribs,2lb
Terrorbird wing,2lb
Bone in vinegar,3lb
Terrorbird wing,2lb
Ghoul bone,2lb
Bone in vinegar,3lb
Ghoul bone,2lb
Troll bone,2lb
Bone in vinegar,3lb
Troll bone,2lb
Seagull wing,2lb
Bone in vinegar,3lb
Seagull wing,2lb
Undead cow ribs,2lb
Bone in vinegar,3lb
Undead cow ribs,2lb
Experiment bone,2lb
Bone in vinegar,3lb
Experiment bone,2lb
Rabbit bone,2lb
Bone in vinegar,3lb
Rabbit bone,2lb
Basilisk bone,2lb
Bone in vinegar,3lb
Basilisk bone,2lb
Desert lizard bone,2lb
Bone in vinegar,3lb
Desert lizard bone,2lb
Cave goblin skull,2lb
Bone in vinegar,3lb
Cave goblin skull,2lb
Big frog leg,2lb
Bone in vinegar,3lb
Big frog leg,2lb
Vulture wing,2lb
Bone in vinegar,3lb
Vulture wing,2lb
Jackal bone,3g
Bone in vinegar,3lb
Jackal bone,2lb
Ram skull helm,7lb
Bonesack,3g
Bottle of wine,1kg
Empty wine bottle,1kg
Cheese.,20g
Book,40g
Poisoned cheese,200g
Music scroll,20g
Directions,20g
Pot of weeds,600g
Smouldering pot,500g
Cat antipoison,35g
Rat pole,5lb
Rat pole,5lb
Rat pole,5lb
Rat pole,5lb
Rat pole,5lb
Rat pole,5lb
Rat pole,5lb
Antique Lamp,100g
Dirty Blast,500g
Asgoldian Ale,550g
Dwarven rock cake,1lb
Dwarven rock cake,1lb
Slop of compromise,1g
Soggy bread,1g
Spicy maggots,1g
Dyed orange,1g
Breadcrumbs,2lb
Kelp,2lb
Ground Kelp,2oz
Crab Meat,2lb
Burnt Crab Meat,2lb
Cooked Crab Meat,2lb
Cooked Crab Meat,2lb
Cooked Crab Meat,2lb
Cooked Crab Meat,2lb
Cooked Crab Meat,2lb
Ground Crab Meat,2lb
Ground Cod,2lb
Raw Fishcake,2lb
Cooked Fishcake,2lb
Burnt Fishcake,2lb
Mudskipper Hide,2lb
Rock,1000g
Fishbowl Helmet,5kg
Diving Apparatus,10kg
Fresh Crab Claw,2lb
Crab Claw,2lb
Fresh Crab Shell,2lb
Crab Helmet,2lb
Broken Crab Claw,5g
Broken Crab Shell,5g
Cake of Guidance,300g
Raw Guide Cake,500g
Enchanted Egg,20g
Enchanted milk,2200g
Enchanted flour,3lb
Druid pouch,100g
Potato seed,2g
Onion seed,2g
Mithril arrow,14g
Fire Rune,2g
Water Rune,2g
Air Rune,2g
Chaos Rune,2g
Tomato seed,1g
Spicy stew,1500g
Red spice (4),1g
Red spice (3),1g
Red spice (2),1g
Red spice (1),1g
Orange spice (4),1g
Orange spice (3),1g
Orange spice (2),1g
Orange spice (1),1g
Brown spice (4),1g
Brown spice (3),1g
Brown spice (2),1g
Brown spice (1),1g
Yellow spice (4),1g
Yellow spice (3),1g
Yellow spice (2),1g
Yellow spice (1),1g
Empty spice shaker,1g
Balloon toad,4kg
Balloon toad,4kg
Raw Jubbly,10kg
Cooked Jubbly,10kg
Burnt jubbly,8kg
Cornflour,500g
Book on chickens,70g
Vanilla pod,3g
Cornflour,3g
Pot of cornflour,3lb
Cornflour mixture,3lb
Milky mixture,3lb
Cinnamon,3g
Brulee,300g
Brulee,300g
Brulee,300g
Brulee supreme,300g
Evil Chicken's egg,80g
Dragon token,10g
Red Banana,1oz
Tchiki Monkey Nuts,10g
Sliced Red Banana,8g
Tchiki Nut Paste,8g
Snake Corpse,3000g
Raw stuffed snake,3000g
Odd stuffed snake,3000g
Stuffed Snake,3000g
Snake Over-Cooked,4g
Makeover Voucher,5g
Grain,5kg
Fox,5kg
Chicken,5kg
Hourglass,100g
Cupric Sulfate,2oz
Acetic Acid,2oz
Gypsum,2oz
Sodium Chloride,2oz
Nitrous Oxide,2oz
Vial of liquid,2oz
Tin Ore Powder,2oz
Cupric Ore Powder,2oz
Bronze Key,10g
Metal Spade,4lb
Metal Spade,4lb
Alchemical notes,18oz
??? Mixture,2oz
??? Mixture,2oz
??? Mixture,2oz
Tin,100g
Tin,101g
Tin,101g
Tin,101g
Tin,101g
Tin,101g
Tin,101g
Tin,101g
Tin,101g
Chisel,1lb
Bronze wire,5g
Shears,4oz
Magnet,20g
Knife,20g
Ghostspeak amulet,10g
Ghost's Skull,80g
Cadava berries,7g
Message,20g
Cadava potion,25g
Mining Prop,10g
Heavy box,10g
Empty box,10g
Burnt Diary,10g
Burnt Diary,10g
Burnt Diary,10g
Burnt Diary,10g
Burnt Diary,10g
Letter,10g
Engine,1kg
Scroll,10g
Pulley beam,10g
Long pulley beam,10g
Longer pulley beam,10g
Lift Manual,10g
Beam,10g
Research package,2lb
Notes,1oz
Barcrawl card,14g
Scorpion cage,150g
Scorpion cage,175g
Scorpion cage,200g
Scorpion cage,200g
Scorpion cage,175g
Scorpion cage,200g
Scorpion cage,175g
Scorpion cage,225g
Diary,18oz
Loar remains,3lb
Phrin remains,3lb
Riyl remains,3lb
Asyn remains,3lb
Fiyr remains,3lb
Unfinished Potion,2oz
Serum 207 (4),35g
Serum 207 (3),30g
Serum 207 (2),25g
Serum 207 (1),20g
Serum 208 (4),35g
Serum 208 (3),30g
Serum 208 (2),25g
Serum 208 (1),20g
Limestone brick,3lb
Olive oil(4),35g
Olive oil(3),30g
Olive oil(2),25g
Olive oil(1),20g
Sacred Oil(4),35g
Sacred Oil(3),30g
Sacred Oil(2),25g
Sacred Oil(1),20g
Pyre logs,3lb
Oak Pyre logs,4lb
Willow Pyre logs,3lb
Teak Pyre logs,3lb
Maple Pyre logs,3lb
Arctic pyre logs,3lb
Mahogany Pyre log,3lb
Yew Pyre logs,3lb
Magic Pyre logs,3lb
Redwood pyre logs,3lb
Bronze key red,10g
Bronze key Brown,10g
Bronze key Crimson,10g
Bronze key black,10g
Bronze key purple,10g
Steel key red,10g
Steel key Brown,10g
Steel key Crimson,10g
Steel key black,10g
Steel key purple,10g
Black key red,10g
Black key Brown,10g
Black key Crimson,10g
Black key black,10g
Black key purple,10g
Silver key red,10g
Silver key Brown,10g
Silver key Crimson,10g
Silver key black,10g
Silver key purple,10g
Fine cloth,1kg
Flamtaer Hammer,3lb
Black Spear,5lb
Black Spear(P),5lb
Black Spear(p+),5lb
Black Spear(p++),5lb
Timber Beam,800g
Flamtaer bag,6kg
Silverlight,4lb
Darklight,4lb
Demonic sigil mould,1lb
Demonic Sigil,4lb
Demonic tome,1lb
Black desert shirt,2lb
Black desert robe,2lb
Cattleprod,1lb
Sheep feed,5lb
Sheep bones (1),3lb
Sheep bones (2),3lb
Sheep bones (3),3lb
Sheep bones (4),3lb
Plague jacket,6lb
Plague trousers,5lb
Book,200g
Phoenix HQ key,10g
Weapon store key,10g
Intel report,20g
Broken shield,6lb
Broken shield,6lb
Restored shield,12lb
Phoenix crossbow,8lb
Phoenix crossbow,8lb
Phoenix crossbow,8lb
Newspaper,20g
Newspaper,20g
Certificate,20g
Half certificate,10g
Half certificate,10g
Bone shard,10g
Bone key,10g
Stone-plaque,800g
Tattered scroll,20g
Crumpled scroll,20g
Rashiliyia corpse,300g
Zadimus corpse,500g
Locating crystal,2lb
Locating crystal,2lb
Locating crystal,2lb
Locating crystal,2lb
Locating crystal,2lb
Beads of the dead,10g
Coins,2g
Bone beads,1g
Paramaya ticket,4g
Ship ticket,4g
Sword pommel,3oz
Bervirius notes,20g
Wampum belt,1lb
Papyrus,20g
Papyrus,20g
Charcoal,5g
Sea slug,8oz
Damp sticks,3oz
Dry sticks,2oz
Broken glass,2oz
Torch,3g
Sea slug glue,10g
CommOrb v2,1g
Dead sea slug,10g
Page 1,10g
Page 2,10g
Page 3,10g
Fragment 1,10g
Fragment 2,10g
Fragment 3,10g
Blank water rune,10g
Water rune,10g
Blank air rune,10g
Air rune,10g
Blank earth rune,10g
Earth rune,10g
Blank mind rune,10g
Mind rune,10g
Blank fire rune,10g
Fire rune,10g
Proselyte harness M,32lb
Initiate harness M,32lb
Proselyte harness F,32lb
Proselyte sallet,5lb
Proselyte hauberk,19lb
Proselyte cuisse,17lb
Proselyte tasset,18lb
Zaros Mjolnir,5lb
Anger sword,4lb
Anger battleaxe,6lb
Anger mace,4lb
Anger spear,3g
Statuette,1g
Robe of Elidinis,5g
Robe of Elidinis,5g
Torn Robe,5g
Torn Robe,5g
Shoes,8oz
Sole,1g
Ancestral Key,10g
Ballad,5g
Choc-Ice,1g
Lamp,100g
Iron sheet,4lb
Fresh monkfish,450g
Fresh monkfish,400g
Raw monkfish,450g
Monkfish,400g
Burnt monkfish,300g
Bone seeds,4lb
Herman's book,4lb
Mouse Toy,100g
Present,2kg
Antique Lamp,100g
Catspeak amulet(e),3lb
Chores,5g
Recipe,5g
Doctor's Hat,300g
Nurse Hat,200g
Raw Karambwan,700g
Cooked Karambwan,650g
Poison Karambwan,650g
Burnt Karambwan,600g
Raw Karambwanji,0 (none defined)
Karambwanji,120g
Karambwan Paste,10g
Karambwan Paste,10g
Karambwan Paste,10g
Karambwanji Paste,10g
Karambwanji Paste,10g
Karambwan Vessel,3000g
Karambwan Vessel,3150g
Crafting Manual,50g
Sliced Banana,1oz
Karamjan Rum,2lb
Karamjan Rum,2lb
Monkey Corpse,1000g
Monkey Skin,300g
Seaweed Sandwich,500g
Stuffed Monkey,1200g
Cleaning Cloth,1kg
Shaikahan Bones,1500g
Jogre Bones,800g
Burnt Jogre Bones,800g
Pasty Jogre Bones,800g
Pasty Jogre Bones,800g
Marinated J' Bones,800g
Pasty Jogre Bones,800g
Pasty Jogre Bones,800g
Marinated J' Bones,800g
Ice arrows,16g
Lever,2oz
Staff of Armadyl,4lb
Shiny key,10g
Pendant of Lucien,10g
Armadyl pendant,10g
Boots of lightness,12oz
Boots of lightness,-10lb
Awful Anthem,5g
Good Anthem,5g
Treaty,5g
Giant Nib,35g
Giant Pen,35g
Iron sickle,56oz
Ghrim's Book,1kg
Waterskin(4),1100g
Waterskin(3),850g
Waterskin(2),600g
Waterskin(1),350g
Waterskin(0),100g
Desert Shirt,2lb
Desert robe,2lb
Desert boots,8oz
Metal key,10g
Cell door key,10g
Barrel,22lb
Ana in a Barrel,32kg
Wrought iron key,10g
Slave shirt,2lb
Slave robe,2lb
Slave boots,24oz
Scrumpled paper,10g
Shantay disclaimer,10g
Prototype dart,10g
Technical plans,15g
Tenti pineapple,2lb
Bedabin Key,10g
Prototype dart tip,8g
Shantay pass,10g
Rock,500g
Sailing book,1g
Tea flask,100g
Hard hat,2000g
Builder's shirt,900g
Builder's trousers,1000g
Builder's boots,450g
Rivets,2g
Binding fluid,10g
Pipe,2500g
Pipe ring,400g
Metal sheet,600g
Coloured ball,10g
Valve wheel,320g
Metal bar,920g
Plain satchel,150g
Green satchel,150g
Red satchel,150g
Black satchel,150g
Gold satchel,150g
Rune satchel,150g
Orb of protection,1kg
Orbs of protection,2kg
Gnome amulet,10g
Guide book,16lb
Totem,3kg
Address label,10g
Sled,18g
Sled,18g
Wax,25g
Trollweiss,1oz
Prison key,55g
Cell key 1,55g
Cell key 2,55g
Stake,3oz
Garlic,1oz
CommOrb,1g
Solus's hat,1g
Scroll,1g
Ogre relic,3kg
Relic part 1,1kg
Relic part 2,1kg
Relic part 3,1kg
Skavid map,10g
Ogre tooth,10g
Toban's key,10g
Rock cake,25g
Crystal,2lb
Crystal,2lb
Crystal,2lb
Crystal,2lb
Fingernails,2g
Old robe,4lb
Unusual armour,8lb
Damaged dagger,1lb
Tattered eye patch,6g
Vial,15g
Vial,25g
Ground bat bones,100g
Toban's gold,4lb
Potion,25g
Magic ogre potion,25g
Spell scroll,10g
Shaman robe,4lb
Cave nightshade,15g
Book on Baxtorian,18oz
Key,10g
Glarial's pebble,10g
Glarial's amulet,10g
Glarial's urn,5oz
Glarial's urn (empty),3oz
Key,10g
Mithril Seeds,1oz
Assorted flowers,1oz
Red flowers,1oz
Blue flowers,1oz
Yellow flowers,1oz
Purple flowers,1oz
Orange flowers,1oz
Mixed flowers,1oz
White flowers,1oz
Black flowers,1oz
Dagon'hai history,10g
Sin'keth's diary,10g
An empty folder,1g
Used folder,1g
Full folder,1g
Rat's paper,1g
Letter to Surok,1g
Surok's letter,1g
Zaff's instructions,1g
Wand,1g
Infused wand,1g
Beacon ring,6g
Ball,150g
Diary,18oz
Door key,10g
Magnet,20g
Key,10g
Rat's tail,3g
Treasure Scroll,20g
Treasure Scroll,20g
Mysterious Orb,20g
Treasure Scroll,20g
Ancient Casket,5kg
Antique lamp,100g
Enchanted scroll,5g
Enchanted quill,1g
Mysterious orb,1g
Antique lamp,100g
Kourend Favour Certificate,10g
Copper's crimson collar,4g
Kharedst's Memoirs,200g
Lunch by the Lancalliums,10g
The Fisher's Flute,10g
History and Hearsay,10g
Jewellery of Jubilation,10g
A Dark Disposition,10g
Secret page,10g
Letter,3g
Piscarilius Favour Certificate,10g
Varlamore Envoy,18oz
Royal Accord of Twill,3g
Hosidius Favour Certificate,10g
Shayzien Favour Certificate,10g
Cyan crystal,1g
Lovakengj Favour Certificate,10g
Dinh's Hammer,2lb
Generator Crank,2lb
8-gallon jug,1lb
5-gallon jug,1lb
Energy disk (level 4),1lb
Energy disk (level 3),1lb
Energy disk (level 2),1lb
Energy disk (level 1),1lb
Unknown fluid 1,20g
Unknown fluid 2,20g
Unknown fluid 3,20g
Unknown fluid 4,20g
Unknown fluid 5,20g
Old Notes,3g
Ancient Letter,3g
Arceuus Favour Certificate,10g
Dark Altar,1g
Bronze brutal,20g
Iron brutal,20g
Steel brutal,20g
Black brutal,20g
Mithril brutal,20g
Adamant brutal,20g
Rune brutal,20g
Black prism,1g
Torn page,5g
Ruined backpack,20g
Dragon Inn Tankard,1g
Zogre bones,800g
Sithik portrait,20g
Sithik portrait,20g
Signed portrait,20g
Book of portraiture,1kg
Ogre Artefact,800g
Bronze nails,5g
Iron nails,5g
Black nails,5g
Mithril nails,5g
Adamantite nails,5g
Rune nails,5g
Unstrung Comp Bow,5kg
Comp Ogre Bow,4lb
Book of 'H.A.M',1kg
Fayrg bones,800g
Raurg bones,800g
Ourg bones,800g
Strange potion,1g
Necromancy Book,1kg
Cup of tea,150g
Ogre Gate Key,55g
Unfinished potion,30g
Ogre coffin key,55g
Kindling,760g
Cave worms,0g
Burnt fish,350g
Raw pysk fish (0),450g
Pysk fish (0),400g
Raw suphi fish (1),450g
Suphi fish (1),400g
Raw leckish fish (2),450g
Leckish fish (2),400g
Raw brawk fish (3),450g
Brawk fish (3),400g
Raw mycil fish (4),450g
Mycil fish (4),400g
Raw roqed fish (5),450g
Roqed fish (5),400g
Raw kyren fish (6),450g
Kyren fish (6),400g
Burnt bat,350g
Raw guanic bat (0),350g
Guanic bat (0),300g
Raw prael bat (1),350g
Prael bat (1),300g
Raw giral bat (2),350g
Giral bat (2),300g
Raw phluxia bat (3),350g
Phluxia bat (3),300g
Raw kryket bat (4),350g
Kryket bat (4),300g
Raw murng bat (5),350g
Murng bat (5),300g
Raw psykk bat (6),350g
Psykk bat (6),300g
Mallignum root plank,800g
Keystone crystal,2lb
Cavern grubs,10g
Creature keeper's journal,280g
Nistirio's manifesto,280g
Tekton's journal,280g
Medivaemia blossom,15g
Transdimensional notes,110g
Vanguard Judgement,110g
Houndmaster's Diary,110g
Dark journal,190g
Metamorphic dust,190g
Xeric's Guard,1lb
Xeric's Warrior,1lb
Xeric's Sentinel,1lb
Xeric's General,1lb
Xeric's Champion,1lb
Grimy noxifer,7g
Noxifer,7g
Noxifer seed,1g
Grimy golpar,7g
Golpar,7g
Golpar seed,1g
Grimy buchu leaf,7g
Buchu leaf,7g
Buchu seed,1g
Stinkhorn mushroom,1oz
Endarkened juice,80g
Cicely,1g
Empty gourd vial,10g
Water-filled gourd vial,35g
Elder (-)(1),20g
Elder (-)(2),20g
Elder (-)(3),20g
Elder (-)(4),20g
Elder potion (1),20g
Elder potion (2),20g
Elder potion (3),20g
Elder potion (4),20g
Elder (+)(1),20g
Elder (+)(2),20g
Elder (+)(3),20g
Elder (+)(4),20g
Twisted (-)(1),20g
Twisted (-)(2),20g
Twisted (-)(3),20g
Twisted (-)(4),20g
Twisted potion (1),20g
Twisted potion (2),20g
Twisted potion (3),20g
Twisted potion (4),20g
Twisted (+)(1),20g
Twisted (+)(2),20g
Twisted (+)(3),20g
Twisted (+)(4),20g
Kodai (-)(1),20g
Kodai (-)(2),20g
Kodai (-)(3),20g
Kodai (-)(4),20g
Kodai potion (1),20g
Kodai potion (2),20g
Kodai potion (3),20g
Kodai potion (4),20g
Kodai (+)(1),20g
Kodai (+)(2),20g
Kodai (+)(3),20g
Kodai (+)(4),20g
Revitalisation (-)(1),20g
Revitalisation (-)(2),20g
Revitalisation (-)(3),20g
Revitalisation (-)(4),20g
Revitalisation potion (1),20g
Revitalisation potion (2),20g
Revitalisation potion (3),20g
Revitalisation potion (4),20g
Revitalisation (+)(1),20g
Revitalisation (+)(2),20g
Revitalisation (+)(3),20g
Revitalisation (+)(4),20g
Prayer enhance (-)(1),20g
Prayer enhance (-)(2),20g
Prayer enhance (-)(3),20g
Prayer enhance (-)(4),20g
Prayer enhance (1),20g
Prayer enhance (2),20g
Prayer enhance (3),20g
Prayer enhance (4),20g
Prayer enhance (+)(1),20g
